shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
91A0039,21.34177,-157.93132,90172
91A0039,21.34209,-157.9316,90173
91A0039,21.34236,-157.93181,90174
91A0039,21.34245,-157.93188,90175
91A0039,21.34272,-157.93207,90176
91A0039,21.34294,-157.93222,90177
91A0039,21.34304,-157.93229,90178
91A0039,21.34341,-157.93251,90179
91A0039,21.34368,-157.93264,90180
91A0039,21.34407,-157.93282,90181
91A0039,21.34431,-157.93292,90182
91A0039,21.34459,-157.93302,90183
91A0039,21.34488,-157.93311,90184
91A0039,21.3452,-157.93319,90185
91A0039,21.34553,-157.93325,90186
91A0039,21.34594,-157.93332,90187
91A0039,21.34631,-157.93336,90188
91A0039,21.34658,-157.93338,90189
91A0039,21.34702,-157.93337,90190
91A0039,21.34741,-157.93335,90191
91A0039,21.34786,-157.9333,90192
91A0039,21.34869,-157.93318,90193
91A0039,21.34946,-157.93303,90194
91A0039,21.35047,-157.93281,90195
91A0039,21.35124,-157.93266,90196
91A0039,21.35176,-157.93256,90197
91A0039,21.35211,-157.93249,90198
91A0039,21.35318,-157.93227,90199
91A0039,21.35362,-157.93218,90200
91A0039,21.35449,-157.932,90201
91A0039,21.35518,-157.93186,90202
91A0039,21.35601,-157.93169,90203
91A0039,21.35609,-157.93167,90204
91A0039,21.35806,-157.93128,90205
91A0039,21.35851,-157.93117,90206
91A0039,21.35898,-157.93107,90207
91A0039,21.35929,-157.93099,90208
91A0039,21.35969,-157.93088,90209
91A0039,21.36018,-157.93073,90210
91A0039,21.36054,-157.9306,90211
91A0039,21.36094,-157.93045,90212
91A0039,21.3613,-157.93028,90213
91A0039,21.36152,-157.93018,90214
91A0039,21.36221,-157.92988,90215
91A0039,21.36242,-157.92978,90216
91A0039,21.3629,-157.92956,90217
91A0039,21.36363,-157.92921,90218
91A0039,21.36394,-157.92907,90219
91A0039,21.36428,-157.92892,90220
91A0039,21.36464,-157.92875,90221
91A0039,21.36482,-157.92866,90222
91A0039,21.36507,-157.92854,90223
91A0039,21.36539,-157.92839,90224
91A0039,21.36575,-157.92823,90225
91A0039,21.36591,-157.92815,90226
91A0039,21.36622,-157.928,90227
91A0039,21.36642,-157.92792,90228
91A0039,21.3667,-157.92778,90229
91A0039,21.36711,-157.92761,90230
91A0039,21.36755,-157.9274,90231
91A0039,21.3678,-157.92729,90232
91A0039,21.36953,-157.92648,90233
91A0039,21.37023,-157.92613,90234
91A0039,21.37076,-157.92586,90235
91A0039,21.37123,-157.92563,90236
91A0039,21.37164,-157.92546,90237
91A0039,21.37192,-157.92536,90238
91A0039,21.37204,-157.92532,90239
91A0039,21.37244,-157.92522,90240
91A0039,21.37281,-157.92516,90241
91A0039,21.373,-157.92514,90242
91A0039,21.37336,-157.92513,90243
91A0039,21.37365,-157.92514,90244
91A0039,21.3739,-157.92517,90245
91A0039,21.37436,-157.92527,90246
91A0039,21.37449,-157.9253,90247
91A0039,21.3746,-157.92533,90248
91A0039,21.37494,-157.92545,90249
91A0039,21.37524,-157.92558,90250
91A0039,21.37549,-157.92571,90251
91A0039,21.37574,-157.92586,90252
91A0039,21.37601,-157.92605,90253
91A0039,21.37675,-157.9266,90254
91A0039,21.37727,-157.92698,90255
91A0039,21.37808,-157.9276,90256
91A0039,21.37839,-157.92784,90257
91A0039,21.37855,-157.92796,90258
91A0039,21.37884,-157.92818,90259
91A0039,21.37928,-157.92851,90260
91A0039,21.37948,-157.92866,90261
91A0039,21.37998,-157.92904,90262
91A0039,21.38044,-157.92937,90263
91A0039,21.38081,-157.92965,90264
91A0039,21.38102,-157.9298,90265
91A0039,21.38131,-157.93002,90266
91A0039,21.38168,-157.93029,90267
91A0039,21.38198,-157.93053,90268
91A0039,21.38277,-157.93113,90269
91A0039,21.38312,-157.93139,90270
91A0039,21.38354,-157.93171,90271
91A0039,21.38394,-157.93201,90272
91A0039,21.38438,-157.93233,90273
91A0039,21.38468,-157.93261,90274
91A0039,21.38492,-157.93286,90275
91A0039,21.38533,-157.93331,90276
91A0039,21.38566,-157.93372,90277
91A0039,21.38594,-157.93412,90278
91A0039,21.38613,-157.93443,90279
91A0039,21.38639,-157.9349,90280
91A0039,21.3866,-157.9353,90281
91A0039,21.38673,-157.9356,90282
91A0039,21.38704,-157.93641,90283
91A0039,21.3874,-157.93737,90284
91A0039,21.38797,-157.93897,90285
91A0039,21.38829,-157.93984,90286
91A0039,21.38847,-157.94032,90287
91A0039,21.3887,-157.94095,90288
91A0039,21.38924,-157.94236,90289
91A0039,21.38942,-157.94284,90290
91A0039,21.39047,-157.94571,90291
91A0039,21.39076,-157.94649,90292
91A0039,21.39097,-157.94708,90293
91A0039,21.39126,-157.94782,90294
91A0039,21.39144,-157.94835,90295
91A0039,21.39169,-157.94903,90296
91A0039,21.39199,-157.94984,90297
91A0039,21.39237,-157.95085,90298
91A0039,21.39271,-157.95182,90299
91A0039,21.39294,-157.95244,90300
91A0039,21.39313,-157.953,90301
91A0039,21.39325,-157.95346,90302
91A0039,21.39335,-157.95399,90303
91A0039,21.3934,-157.9543,90304
91A0039,21.39343,-157.95461,90305
91A0039,21.39346,-157.95515,90306
91A0039,21.39346,-157.95552,90307
91A0039,21.39344,-157.9558,90308
91A0039,21.39341,-157.95612,90309
91A0039,21.39337,-157.95644,90310
91A0039,21.3933,-157.95686,90311
91A0039,21.39321,-157.95727,90312
91A0039,21.39311,-157.95763,90313
91A0039,21.39301,-157.95792,90314
91A0039,21.39286,-157.9583,90315
91A0039,21.39252,-157.95914,90316
91A0039,21.39243,-157.95935,90317
91A0039,21.39233,-157.9596,90318
91A0039,21.39204,-157.9603,90319
91A0039,21.39169,-157.96116,90320
91A0039,21.39126,-157.96221,90321
91A0039,21.39105,-157.96274,90322
91A0039,21.39076,-157.96343,90323
91A0039,21.39058,-157.96393,90324
91A0039,21.39041,-157.96446,90325
91A0039,21.3903,-157.96486,90326
91A0039,21.39021,-157.96527,90327
91A0039,21.3901,-157.96587,90328
91A0039,21.39004,-157.96629,90329
91A0039,21.39,-157.96675,90330
91A0039,21.38998,-157.96752,90331
91A0039,21.38997,-157.9682,90332
91A0039,21.39003,-157.96886,90333
91A0039,21.39012,-157.96947,90334
91A0039,21.39024,-157.97006,90335
91A0039,21.39037,-157.97055,90336
91A0039,21.39053,-157.97107,90337
91A0039,21.39071,-157.97157,90338
91A0039,21.39133,-157.97316,90339
91A0039,21.39196,-157.97478,90340
91A0039,21.39252,-157.97618,90341
91A0039,21.39294,-157.97729,90342
91A0039,21.39318,-157.97788,90343
91A0039,21.3933,-157.97819,90344
91A0039,21.3937,-157.97923,90345
91A0039,21.3939,-157.97971,90346
91A0039,21.39409,-157.9802,90347
91A0039,21.39435,-157.98087,90348
91A0039,21.39463,-157.98159,90349
91A0039,21.39476,-157.98192,90350
91A0039,21.39502,-157.98251,90351
91A0039,21.39527,-157.983,90352
91A0039,21.39544,-157.98334,90353
91A0039,21.39557,-157.98357,90354
91A0039,21.39576,-157.98393,90355
91A0039,21.39594,-157.98421,90356
91A0039,21.39603,-157.98433,90357
91A0039,21.39612,-157.98444,90358
91A0039,21.39631,-157.98467,90359
91A0039,21.39647,-157.98487,90360
91A0039,21.39665,-157.98512,90361
91A0039,21.39684,-157.9854,90362
91A0039,21.39705,-157.98573,90363
91A0039,21.39722,-157.98603,90364
91A0039,21.39736,-157.98632,90365
91A0039,21.39748,-157.98657,90366
91A0039,21.3976,-157.98686,90367
91A0039,21.39771,-157.98714,90368
91A0039,21.39782,-157.98745,90369
91A0039,21.39789,-157.98768,90370
91A0039,21.39796,-157.98798,90371
91A0039,21.39803,-157.98832,90372
91A0039,21.39808,-157.98862,90373
91A0039,21.39811,-157.98886,90374
91A0039,21.39814,-157.98918,90375
91A0039,21.39815,-157.98937,90376
91A0039,21.39816,-157.98955,90377
91A0039,21.39816,-157.98981,90378
91A0039,21.39814,-157.99024,90379
91A0039,21.39812,-157.99057,90380
91A0039,21.39807,-157.99117,90381
91A0039,21.39803,-157.9917,90382
91A0039,21.39801,-157.99187,90383
91A0039,21.398,-157.99203,90384
91A0039,21.39799,-157.99225,90385
91A0039,21.39798,-157.9927,90386
91A0039,21.39799,-157.993,90387
91A0039,21.39804,-157.99351,90388
91A0039,21.39805,-157.9936,90389
91A0039,21.39808,-157.99383,90390
91A0039,21.39812,-157.99406,90391
91A0039,21.39818,-157.99432,90392
91A0039,21.39824,-157.99459,90393
91A0039,21.39829,-157.99482,90394
91A0039,21.39842,-157.99544,90395
91A0039,21.39858,-157.9962,90396
91A0039,21.39895,-157.998,90397
91A0039,21.39902,-157.99832,90398
91A0039,21.39918,-157.99908,90399
91A0039,21.39927,-157.99953,90400
91A0039,21.39932,-157.99987,90401
91A0039,21.39936,-158.00018,90402
91A0039,21.3994,-158.00063,90403
91A0039,21.39942,-158.00114,90404
91A0039,21.39943,-158.00154,90405
91A0039,21.39941,-158.00192,90406
91A0039,21.39937,-158.0023,90407
91A0039,21.39933,-158.00265,90408
91A0039,21.39926,-158.00305,90409
91A0039,21.39918,-158.00344,90410
91A0039,21.39904,-158.00398,90411
91A0039,21.39893,-158.00437,90412
91A0039,21.39878,-158.00487,90413
91A0039,21.39866,-158.00523,90414
91A0039,21.39851,-158.00563,90415
91A0039,21.39839,-158.00594,90416
91A0039,21.3983,-158.00617,90417
91A0039,21.39821,-158.00639,90418
91A0039,21.39811,-158.00663,90419
91A0039,21.39789,-158.00711,90420
91A0039,21.39765,-158.00759,90421
91A0039,21.39742,-158.00803,90422
91A0039,21.39728,-158.00827,90423
91A0039,21.39696,-158.00881,90424
91A0039,21.3968,-158.00906,90425
91A0039,21.39662,-158.00934,90426
91A0039,21.39644,-158.00961,90427
91A0039,21.39633,-158.00977,90428
91A0039,21.39612,-158.01005,90429
91A0039,21.39596,-158.01027,90430
91A0039,21.39582,-158.01045,90431
91A0039,21.39563,-158.01069,90432
91A0039,21.39532,-158.01106,90433
91A0039,21.39514,-158.01127,90434
91A0039,21.39497,-158.01146,90435
91A0039,21.39478,-158.01167,90436
91A0039,21.39454,-158.01195,90437
91A0039,21.3943,-158.01222,90438
91A0039,21.39403,-158.01254,90439
91A0039,21.3938,-158.01281,90440
91A0039,21.39349,-158.01316,90441
91A0039,21.39321,-158.01347,90442
91A0039,21.39305,-158.01363,90443
91A0039,21.39288,-158.01383,90444
91A0039,21.39272,-158.01404,90445
91A0039,21.39255,-158.01425,90446
91A0039,21.39225,-158.0147,90447
91A0039,21.39211,-158.01494,90448
91A0039,21.39199,-158.01517,90449
91A0039,21.39183,-158.01549,90450
91A0039,21.39173,-158.01571,90451
91A0039,21.39162,-158.01599,90452
91A0039,21.39137,-158.01672,90453
91A0039,21.39054,-158.01931,90454
91A0039,21.39031,-158.01999,90455
91A0039,21.38997,-158.02103,90456
91A0039,21.38958,-158.02199,90457
91A0039,21.38935,-158.02248,90458
91A0039,21.38896,-158.02321,90459
91A0039,21.38893,-158.02327,90460
91A0039,21.38857,-158.0239,90461
91A0039,21.38737,-158.02602,90462
91A0039,21.38658,-158.02741,90463
91A0039,21.38567,-158.02902,90464
91A0039,21.3854,-158.02951,90465
91A0039,21.38421,-158.03161,90466
91A0039,21.3839,-158.03215,90467
91A0039,21.3838,-158.03232,90468
91A0039,21.38342,-158.03294,90469
91A0039,21.38336,-158.03318,90470
91A0039,21.38324,-158.03346,90471
91A0039,21.38313,-158.03371,90472
91A0039,21.38276,-158.03446,90473
91A0039,21.3826,-158.03482,90474
91A0039,21.38253,-158.03504,90475
91A0039,21.38252,-158.03533,90476
91A0039,21.38256,-158.03557,90477
91A0039,21.38268,-158.03581,90478
91A0039,21.38277,-158.03594,90479
91A0039,21.38288,-158.03603,90480
91A0039,21.383,-158.03613,90481
91A0039,21.38314,-158.0362,90482
91A0039,21.38328,-158.03625,90483
91A0039,21.38343,-158.03628,90484
91A0039,21.38357,-158.03629,90485
91A0039,21.38373,-158.03627,90486
91A0039,21.38387,-158.03623,90487
91A0039,21.38401,-158.03615,90488
91A0039,21.38415,-158.03606,90489
91A0039,21.38427,-158.03594,90490
91A0039,21.38437,-158.03581,90491
91A0039,21.38443,-158.03566,90492
91A0039,21.3845,-158.0355,90493
91A0039,21.38453,-158.03527,90494
91A0039,21.38456,-158.03498,90495
91A0039,21.38462,-158.03427,90496
91A0039,21.38468,-158.03362,90497
91A0039,21.38468,-158.03355,90498
91A0039,21.38468,-158.03345,90499
91A0039,21.38466,-158.0333,90500
91A0039,21.38461,-158.03314,90501
91A0039,21.38453,-158.033,90502
91A0039,21.38432,-158.03273,90503
91A0039,21.38388,-158.03239,90504
91A0039,21.3838,-158.03232,90505
91A0039,21.38372,-158.03226,90506
91A0039,21.38364,-158.0322,90507
91A0039,21.38346,-158.03205,90508
91A0039,21.38329,-158.03191,90509
91A0039,21.38234,-158.03113,90510
91A0039,21.38153,-158.03044,90511
91A0039,21.38092,-158.02996,90512
91A0039,21.38026,-158.02944,90513
91A0039,21.37985,-158.02911,90514
91A0039,21.37968,-158.02896,90515
91A0039,21.37922,-158.0286,90516
91A0039,21.37874,-158.02823,90517
91A0039,21.37843,-158.02801,90518
91A0039,21.37758,-158.02747,90519
91A0039,21.37726,-158.02728,90520
91A0039,21.37678,-158.02704,90521
91A0039,21.37652,-158.02692,90522
91A0039,21.37617,-158.02677,90523
91A0039,21.376,-158.02669,90524
91A0039,21.37553,-158.02654,90525
91A0039,21.37519,-158.02641,90526
91A0039,21.37447,-158.02625,90527
91A0039,21.37388,-158.02613,90528
91A0039,21.3735,-158.02609,90529
91A0039,21.37224,-158.02601,90530
91A0039,21.37213,-158.02601,90531
91A0039,21.37122,-158.02604,90532
91A0039,21.37081,-158.02607,90533
91A0039,21.36978,-158.02616,90534
91A0039,21.369338,-158.026187,90535
91A0039,21.36471,-158.02688,100008
91A0039,21.36391,-158.02722,100009
91A0039,21.36348,-158.02745,100010
91A0039,21.36264,-158.02798,100011
91A0039,21.36204,-158.02838,100012
91A0039,21.36104,-158.029,100013
91A0039,21.36043,-158.02929,100014
91A0039,21.36005,-158.02944,100015
91A0039,21.35985,-158.02949,100016
91A0039,21.359554,-158.029557,100017
91A0039,21.35826,-158.02967,110006
91A0039,21.35785,-158.02962,110007
91A0039,21.35727,-158.0295,110008
91A0039,21.35671,-158.02938,110009
91A0039,21.35604,-158.02918,110010
91A0039,21.35432,-158.02871,110011
91A0039,21.353852,-158.028581,110012
91A0039,21.34954,-158.0274,120006
91A0039,21.34914,-158.02729,120007
91A0039,21.349065,-158.027269,120008
91A0039,21.34734,-158.02681,130007
91A0039,21.34149,-158.02538,140006
91A0039,21.341343,-158.026051,140007
91A0039,21.340202,-158.02857,150007
91A0039,21.33979,-158.02942,160005
91A0039,21.33962,-158.02979,160006
91A0039,21.33954,-158.02997,160007
91A0039,21.339404,-158.030204,160008
91A0039,21.33854,-158.03179,170006
91A0039,21.33842,-158.031859,170007
91A0039,21.33685,-158.03146,180006
91A0039,21.336798,-158.031356,180007
91A0039,21.33605,-158.03029,190005
91A0039,21.33583,-158.03008,190006
91A0039,21.33562,-158.02989,190007
91A0039,21.33521,-158.0296,190008
91A0039,21.33491,-158.02942,190009
91A0039,21.3345,-158.02923,190010
91A0039,21.3342,-158.02912,190011
91A0039,21.33398,-158.02904,190012
91A0039,21.333716,-158.028954,190013
91A0039,21.33266,-158.02861,200003
91A0039,21.33172,-158.02832,200005
91A0039,21.33177,-158.02818,200006
91A0039,21.33194,-158.02772,200007
91A0039,21.33203,-158.02749,200008
91A0039,21.33213,-158.02722,200009
91A0039,21.3324,-158.02647,200010
91A0039,21.33253,-158.02611,200011
91A0039,21.33274,-158.02555,200012
91A0039,21.332855,-158.025242,200013
91A0039,21.33333,-158.02395,210004
91A0039,21.33344,-158.02365,210006
91A0039,21.33354,-158.02336,210007
91A0039,21.33349,-158.0232,210008
91A0039,21.33346,-158.02312,210009
91A0039,21.33339,-158.02297,210010
91A0039,21.33297,-158.02281,210011
91A0039,21.33211,-158.02242,210012
91A0039,21.33114,-158.02193,210013
91A0039,21.33052,-158.02156,210014
91A0039,21.32915,-158.02074,210015
91A0039,21.32887,-158.02057,210016
91A0039,21.32878,-158.02051,210017
91A0039,21.32887,-158.02033,210018
91A0039,21.329,-158.02007,210019
91A0039,21.329464,-158.019152,210020
91A0039,21.32953,-158.01902,220002
91A0039,21.33059,-158.01719,220005
91A0039,21.33076,-158.01704,220006
91A0039,21.33094,-158.01691,220007
91A0039,21.33108,-158.01689,220008
91A0039,21.33127,-158.01685,220009
91A0039,21.33152,-158.01679,220010
91A0039,21.33166,-158.01679,220011
91A0039,21.33187,-158.01681,220012
91A0039,21.331997,-158.016842,220013
91A0039,21.331997,-158.016842,230001
91A0039,21.33317,-158.01726,230003
91A0039,21.33427,-158.01775,230005
91A0039,21.334386,-158.017811,230006
91A0039,21.33493,-158.01812,240003
91A0039,21.3353,-158.01846,240004
91A0039,21.3356,-158.01876,240005
91A0039,21.33582,-158.01902,240006
91A0039,21.33609,-158.01934,240007
91A0039,21.336365,-158.019658,240008
91A0039,21.336365,-158.019658,250001
91A0039,21.33674,-158.02009,250002
91A0039,21.33728,-158.02049,250003
91A0039,21.33777,-158.02078,250004
91A0039,21.33823,-158.02098,250005
91A0039,21.33975,-158.02136,250006
91A0039,21.33987,-158.0214,250007
91A0039,21.339987,-158.021441,250008
91A0039,21.339987,-158.021441,260001
91A0039,21.34059,-158.02165,260002
91A0039,21.34119,-158.02179,260003
91A0039,21.34173,-158.02193,260004
91A0039,21.341898,-158.021965,260005
91A0039,21.341898,-158.021965,270001
91A0039,21.34207,-158.022,270002
91A0039,21.34259,-158.02212,270003
91A0039,21.34243,-158.02265,270004
91A0039,21.34236,-158.0229,270005
91A0039,21.34218,-158.02324,270006
91A0039,21.34175,-158.02406,270007
91A0039,21.34177,-158.02416,270008
91A0039,21.34157,-158.02508,270009
91A0039,21.342261,-158.025254,270010
810139,21.38417,-158.02669,30008
810139,21.38435,-158.02635,30009
810139,21.3845,-158.02602,30010
810139,21.384503,-158.026004,30011
810139,21.3847,-158.02442,40007
810139,21.384874,-158.024038,40008
810139,21.383143,-158.021194,50008
810139,21.38558,-158.01587,80007
810139,21.38574,-158.01544,80008
810139,21.38584,-158.01521,80009
810139,21.38587,-158.01513,80010
810139,21.385921,-158.015005,80011
810139,21.38643,-158.01411,90007
810139,21.3865,-158.01404,90008
810139,21.38675,-158.01387,90009
810139,21.38691,-158.01374,90010
810139,21.38697,-158.01366,90011
810139,21.38701,-158.01358,90012
810139,21.3871,-158.01333,90013
810139,21.38714,-158.01322,90014
810139,21.387166,-158.013148,90015
810139,21.38662,-158.01244,100008
810139,21.38625,-158.01251,100009
810139,21.38611,-158.01254,100010
810139,21.38602,-158.01253,100011
810139,21.38595,-158.01248,100012
810139,21.38593,-158.01245,100013
810139,21.38591,-158.0124,100014
810139,21.38591,-158.01233,100015
810139,21.38592,-158.01223,100016
810139,21.38595,-158.01213,100017
810139,21.386,-158.01203,100018
810139,21.3861,-158.01178,100019
810139,21.386271,-158.011373,100020
810139,21.38643,-158.01061,110006
810139,21.38638,-158.01048,110007
810139,21.38608,-158.00987,110008
810139,21.38592,-158.0095,110009
810139,21.38571,-158.009,110010
810139,21.38563,-158.00879,110011
810139,21.38559,-158.0087,110012
810139,21.38554,-158.00855,110013
810139,21.3855,-158.00836,110014
810139,21.38547,-158.00823,110015
810139,21.38547,-158.00812,110016
810139,21.38549,-158.00801,110017
810139,21.38554,-158.00786,110018
810139,21.3856,-158.00766,110019
810139,21.385607,-158.007638,110020
810139,21.38591,-158.00684,120006
810139,21.38599,-158.00677,120007
810139,21.386309,-158.006476,120008
810139,21.38763,-158.00531,130007
810139,21.38805,-158.005183,130009
810139,21.38889,-158.00465,140006
810139,21.38898,-158.0046,140007
810139,21.38909,-158.00457,140008
810139,21.38919,-158.00457,140009
810139,21.38967,-158.0046,140010
810139,21.38985,-158.00461,140011
810139,21.38984,-158.00486,140012
810139,21.38984,-158.00497,140013
810139,21.389849,-158.005109,140014
810139,21.39003,-158.00577,150007
810139,21.39008,-158.00587,150008
810139,21.39013,-158.00595,150009
810139,21.3902,-158.00606,150010
810139,21.39031,-158.00619,150011
810139,21.39039,-158.00627,150012
810139,21.39047,-158.00634,150013
810139,21.39059,-158.00642,150014
810139,21.39074,-158.00651,150015
810139,21.39086,-158.00658,150016
810139,21.39102,-158.00667,150017
810139,21.391464,-158.006914,150018
810139,21.39511,-158.00518,170006
810139,21.39534,-158.00473,170007
810139,21.39546,-158.00444,170008
810139,21.39551,-158.00421,170009
810139,21.39556,-158.00394,170010
810139,21.395562,-158.003928,170011
810139,21.39346,-158.00329,180006
810139,21.3934,-158.00328,180007
810139,21.39281,-158.0032,180008
810139,21.39268,-158.00318,180009
810139,21.392575,-158.003151,180010
810139,21.39197,-158.00277,190005
810139,21.3922,-158.00237,190006
810139,21.39239,-158.00207,190007
810139,21.39264,-158.00165,190008
810139,21.39275,-158.00144,190009
810139,21.39287,-158.00119,190010
810139,21.39299,-158.00089,190011
810139,21.39308,-158.00064,190012
810139,21.39311,-158.00057,190013
810139,21.393168,-158.00041,190014
810139,21.39336,-157.99992,200003
810139,21.39355,-157.99954,200005
810139,21.39369,-157.99932,200006
810139,21.393875,-157.999039,200007
810139,21.39445,-157.99783,210004
810139,21.39431,-157.99756,210006
810139,21.39432,-157.99734,210007
810139,21.39436,-157.99683,210008
810139,21.394367,-157.996599,210009
810139,21.39437,-157.99649,220002
810139,21.394478,-157.995149,230001
810139,21.394376,-157.994363,230003
810139,21.39368,-157.9943,240003
810139,21.39358,-157.99429,240004
810139,21.39331,-157.99429,240005
810139,21.39309,-157.99436,240006
810139,21.39291,-157.99445,240007
810139,21.39269,-157.99467,240008
810139,21.39261,-157.99477,240009
810139,21.392512,-157.994896,240010
810139,21.392512,-157.994896,250001
810139,21.39226,-157.99522,250002
810139,21.391347,-157.996261,250003
810139,21.391347,-157.996261,260001
810139,21.3909,-157.99677,260002
810139,21.39024,-157.9976,260003
810139,21.390167,-157.997685,260004
810139,21.390167,-157.997685,270001
810139,21.38932,-157.99866,270002
810139,21.38886,-157.99921,270003
810139,21.388791,-157.999285,270004
810139,21.388791,-157.999285,280001
810139,21.38839,-157.99972,280002
810139,21.387342,-157.998691,280003
810139,21.387342,-157.998691,290001
810139,21.38727,-157.99862,290002
810139,21.38705,-157.99841,290003
810139,21.38668,-157.99806,290004
810139,21.38659,-157.99797,290005
810139,21.38705,-157.99743,290006
810139,21.38735,-157.99707,290007
810139,21.38764,-157.99673,290008
810139,21.38851,-157.9957,290009
810139,21.38876,-157.99541,290010
810139,21.38906,-157.99505,290011
810139,21.38936,-157.99471,290012
810139,21.389397,-157.994666,290013
810139,21.389397,-157.994666,300001
810139,21.38965,-157.99437,300002
810139,21.39034,-157.99354,300003
810139,21.3916,-157.99206,300004
810139,21.39205,-157.99154,300005
810139,21.3921,-157.9914,300006
810139,21.39244,-157.9909,300007
810139,21.39267,-157.99058,300008
810139,21.39277,-157.99045,300009
810139,21.39288,-157.99021,300010
810139,21.39296,-157.99003,300011
810139,21.39299,-157.9898,300012
810139,21.39301,-157.98897,300013
810139,21.39306,-157.98861,300014
810139,21.39312,-157.98833,300015
810139,21.39327,-157.98803,300016
810139,21.39339,-157.98784,300017
810139,21.39343,-157.98778,300018
810139,21.39358,-157.9876,300019
810139,21.39369,-157.9875,300020
810139,21.39415,-157.98709,300021
810139,21.39465,-157.98673,300022
810139,21.39488,-157.9865,300023
810139,21.395,-157.98634,300024
810139,21.39512,-157.98613,300025
810139,21.39525,-157.98584,300026
810139,21.39535,-157.98557,300027
810139,21.39538,-157.98534,300028
810139,21.39542,-157.9851,300029
810139,21.39542,-157.98482,300030
810139,21.39538,-157.98449,300031
810139,21.3953,-157.98416,300032
810139,21.3951,-157.98362,300033
810139,21.39497,-157.98326,300034
810139,21.39487,-157.98299,300035
810139,21.39472,-157.98257,300036
810139,21.39462,-157.98226,300037
810139,21.39453,-157.98195,300038
810139,21.39447,-157.98165,300039
810139,21.39429,-157.98118,300040
810139,21.39396,-157.98033,300041
810139,21.39375,-157.97978,300042
810139,21.39355,-157.97928,300043
810139,21.39308,-157.97808,300044
810139,21.39172,-157.97462,300045
810139,21.39117,-157.97323,300046
810139,21.39055,-157.97165,300047
810139,21.39037,-157.97114,300048
810139,21.39021,-157.9706,300049
810139,21.39008,-157.97008,300050
810139,21.38995,-157.96951,300051
810139,21.38986,-157.96888,300052
810139,21.38981,-157.96827,300053
810139,21.38978,-157.96763,300054
810139,21.38979,-157.96703,300055
810139,21.38984,-157.96633,300056
810139,21.38993,-157.96572,300057
810139,21.39004,-157.96515,300058
810139,21.3902,-157.96448,300059
810139,21.39039,-157.96384,300060
810139,21.39064,-157.9632,300061
810139,21.39108,-157.96216,300062
810139,21.39144,-157.96128,300063
810139,21.39189,-157.96017,300064
810139,21.39217,-157.95949,300065
810139,21.39225,-157.95927,300066
810139,21.3923,-157.95914,300067
810139,21.39236,-157.95899,300068
810139,21.39238,-157.95893,300069
810139,21.39248,-157.95869,300070
810139,21.39265,-157.95829,300071
810139,21.39271,-157.95813,300072
810139,21.39289,-157.95762,300073
810139,21.39297,-157.95734,300074
810139,21.39305,-157.95701,300075
810139,21.39311,-157.95671,300076
810139,21.39318,-157.95632,300077
810139,21.39323,-157.95577,300078
810139,21.39324,-157.95542,300079
810139,21.39324,-157.95503,300080
810139,21.39321,-157.95468,300081
810139,21.39318,-157.95432,300082
810139,21.3931,-157.95389,300083
810139,21.39303,-157.9535,300084
810139,21.39291,-157.95308,300085
810139,21.39253,-157.95204,300086
810139,21.39214,-157.95097,300087
810139,21.39178,-157.94997,300088
810139,21.39144,-157.94899,300089
810139,21.3912,-157.94837,300090
810139,21.39101,-157.94784,300091
810139,21.39058,-157.94668,300092
810139,21.39028,-157.9458,300093
810139,21.38996,-157.94494,300094
810139,21.38947,-157.94358,300095
810139,21.38885,-157.9419,300096
810139,21.38854,-157.94103,300097
810139,21.38831,-157.94041,300098
810139,21.38813,-157.93994,300099
810139,21.38787,-157.93923,300100
810139,21.38739,-157.9379,300101
810139,21.38696,-157.93674,300102
810139,21.38662,-157.93584,300103
810139,21.38643,-157.9354,300104
810139,21.38633,-157.93518,300105
810139,21.3862,-157.93493,300106
810139,21.38598,-157.93454,300107
810139,21.38594,-157.93447,300108
810139,21.38584,-157.93431,300109
810139,21.38573,-157.93414,300110
810139,21.38538,-157.93368,300111
810139,21.38509,-157.93332,300112
810139,21.38494,-157.93315,300113
810139,21.38477,-157.93297,300114
810139,21.3845,-157.93271,300115
810139,21.38426,-157.93249,300116
810139,21.38379,-157.93214,300117
810139,21.38333,-157.93178,300118
810139,21.38319,-157.93168,300119
810139,21.38269,-157.93132,300120
810139,21.38177,-157.93065,300121
810139,21.38064,-157.92979,300122
810139,21.37988,-157.92922,300123
810139,21.37939,-157.92885,300124
810139,21.37917,-157.92869,300125
810139,21.3786,-157.92826,300126
810139,21.37832,-157.92805,300127
810139,21.37764,-157.92756,300128
810139,21.37712,-157.9272,300129
810139,21.37666,-157.92684,300130
810139,21.37622,-157.92652,300131
810139,21.37583,-157.92622,300132
810139,21.37555,-157.92604,300133
810139,21.37514,-157.9258,300134
810139,21.37483,-157.92566,300135
810139,21.37457,-157.92557,300136
810139,21.37438,-157.9255,300137
810139,21.37409,-157.92544,300138
810139,21.37401,-157.92542,300139
810139,21.37389,-157.9254,300140
810139,21.37387,-157.9254,300141
810139,21.37375,-157.92539,300142
810139,21.37338,-157.92535,300143
810139,21.37314,-157.92534,300144
810139,21.37295,-157.92534,300145
810139,21.37256,-157.92541,300146
810139,21.37237,-157.92545,300147
810139,21.37219,-157.9255,300148
810139,21.37198,-157.92559,300149
